Roll, Pitch, Yaw
-0.645438,0.124325,-1.37976
-0.646399,0.126687,-1.37636
-0.649322,0.125577,-1.37923
-0.652036,0.129011,-1.37595
-0.655122,0.125786,-1.38104
-0.662436,0.127218,-1.38135
-0.661432,0.126593,-1.38242
-0.665964,0.129947,-1.37958
-0.667587,0.126639,-1.38447
-0.669806,0.127457,-1.38415
-0.672015,0.130785,-1.3806
-0.665604,0.129405,-1.38058
-0.663906,0.139812,-1.36494
-0.655793,0.145677,-1.35229
-0.665345,0.147906,-1.3528
-0.667614,0.145505,-1.35705
-0.667884,0.137373,-1.36873
-0.666198,0.139517,-1.3647
-0.668408,0.141507,-1.36229
-0.672569,0.139487,-1.36586
-0.674501,0.139539,-1.36608
-0.669281,0.140975,-1.36145
-0.67205,0.133676,-1.37245
-0.67459,0.139473,-1.36462
-0.672872,0.135584,-1.37028
-0.678634,0.131368,-1.37638
-0.678732,0.136361,-1.37051
-0.673743,0.136573,-1.36865
-0.673207,0.139358,-1.36539
-0.671699,0.143887,-1.35876
-0.673735,0.144253,-1.36
-0.678931,0.144007,-1.36216
-0.677974,0.143778,-1.36206
-0.679061,0.141603,-1.36527
-0.676665,0.141501,-1.36439
-0.677138,0.143351,-1.36262
-0.673383,0.151517,-1.34962
-0.667878,0.15138,-1.34883
-0.660231,0.145381,-1.35752
-0.660746,0.15087,-1.34951
-0.663257,0.144318,-1.36013
-0.667159,0.13619,-1.37191
-0.670546,0.127134,-1.38573
-0.672596,0.126698,-1.38484
-0.666619,0.133301,-1.37228
-0.664289,0.13225,-1.37395
-0.658753,0.136556,-1.36613
-0.657448,0.130831,-1.37416
-0.654239,0.135214,-1.36615
-0.64924,0.133474,-1.36761
-0.657776,0.133245,-1.36979
-0.662008,0.135588,-1.36774
-0.662621,0.137791,-1.36454
-0.66058,0.139845,-1.3608
-0.658488,0.141734,-1.35786
-0.657723,0.139624,-1.36035
-0.662508,0.138236,-1.36409
-0.662456,0.144179,-1.35627
-0.66494,0.139981,-1.36258
-0.665364,0.146405,-1.35428
-0.661798,0.147949,-1.35094
-0.658456,0.137645,-1.36597
-0.658726,0.142245,-1.36016
-0.659486,0.145984,-1.35526
-0.657652,0.143622,-1.35792
-0.662202,0.145842,-1.35716
-0.664702,0.148789,-1.35319
-0.66122,0.144309,-1.35912
-0.661337,0.145982,-1.357
-0.65997,0.145574,-1.35718
-0.658266,0.143824,-1.35973
-0.657058,0.150793,-1.34799
-0.664861,0.152054,-1.34837
-0.669599,0.15379,-1.34815
-0.673461,0.156797,-1.3454
-0.670844,0.158287,-1.34279
-0.664927,0.153216,-1.34945
-0.661222,0.151761,-1.3494
-0.659222,0.154902,-1.34429
-0.661235,0.154508,-1.34637
-0.66373,0.151039,-1.34993
-0.667444,0.157554,-1.34157
-0.671592,0.157023,-1.34435
-0.671442,0.150055,-1.3545
-0.672235,0.141538,-1.36653
-0.670278,0.135474,-1.37515
-0.667906,0.14294,-1.36254
-0.668161,0.14269,-1.36246
-0.669791,0.143021,-1.36239
-0.671853,0.13687,-1.37118
-0.671311,0.142845,-1.36299
-0.672222,0.146522,-1.35928
-0.670193,0.140166,-1.36774
-0.669759,0.136145,-1.37365
-0.666042,0.12704,-1.38739
-0.664389,0.127679,-1.38527
-0.66333,0.132748,-1.37754
-0.66772,0.135019,-1.3751
-0.667369,0.127364,-1.38583
-0.663145,0.129955,-1.37956
-0.663635,0.130434,-1.37851
-0.659524,0.12639,-1.38301
-0.665409,0.123154,-1.38843
-0.667713,0.120119,-1.39292
-0.670568,0.127092,-1.38432
-0.670671,0.128335,-1.38298
-0.672749,0.13622,-1.37185
-0.674491,0.136904,-1.37236
-0.671829,0.134483,-1.37461
-0.671285,0.129422,-1.38243
-0.67576,0.126031,-1.38757
-0.678756,0.134564,-1.37703
-0.67587,0.130893,-1.382
-0.677078,0.131928,-1.38135
-0.680798,0.136266,-1.37668
-0.680166,0.140297,-1.3708
-0.675381,0.140251,-1.36951
-0.674435,0.136256,-1.37433
-0.676222,0.131912,-1.38016
-0.675444,0.134294,-1.3768
-0.670558,0.135091,-1.37459
-0.669908,0.131369,-1.38004
-0.670949,0.143614,-1.36418
-0.670272,0.141921,-1.36736
-0.662504,0.141165,-1.36474
-0.662928,0.139052,-1.36788
-0.658784,0.13705,-1.3698
-0.51075,0.136545,-1.36797
-0.530445,0.143067,-1.36303
-0.545011,0.146726,-1.35881
-0.555064,0.142344,-1.36438
-0.56113,0.146023,-1.35782
-0.570848,0.149517,-1.35265
